time,cidade,regiao,temp_c,feelslike_c,humidity,precip_mm,wind_kph,pressure_mb,uv,vis_km,condicao,is_day
2025-01-10 09:00:00,Capanema,Norte,20.6,32.2,84,0.7,11.4,1011.5,0,7.5,Ensolarado,0
2025-01-10 10:00:00,Belo Horizonte,Sudeste,25.5,20.0,88,1.7,5.5,1013.1,4,6.3,Ensolarado,0
2025-01-10 11:00:00,Belo Horizonte,Sudeste,13.1,22.9,88,1.5,11.0,1003.9,4,8.6,Neblina,1
2025-01-10 12:00:00,São Paulo,Norte,31.8,28.5,41,1.6,10.3,1024.4,5,7.6,Tempestade,1
2025-01-10 13:00:00,Manaus,Sudeste,24.5,23.1,99,0.3,11.6,1022.1,2,6.3,Chuva leve,0
2025-01-10 14:00:00,Belo Horizonte,Sul,19.5,25.1,48,0.9,10.1,1021.7,4,7.1,Nublado,1
2025-01-10 15:00:00,Capanema,Sul,20.1,28.4,40,1.2,9.8,1010.8,9,7.1,Nublado,0
2025-01-10 16:00:00,Manaus,Norte,21.8,22.2,54,2.6,10.6,1019.1,8,6.4,Nublado,1
2025-01-10 17:00:00,Manaus,Sudeste,25.0,19.5,72,0.5,12.6,1007.9,2,10.5,Nublado,0
2025-01-10 18:00:00,Capanema,Sul,25.8,25.0,65,6.8,11.4,1016.5,8,8.5,Ensolarado,0
2025-01-10 19:00:00,Belo Horizonte,Sudeste,24.0,28.0,70,0.1,13.2,1011.0,1,9.8,Chuva leve,1
2025-01-10 20:00:00,Capanema,Norte,21.2,30.0,50,0.2,13.6,1003.8,8,7.9,Ensolarado,0
2025-01-10 21:00:00,Manaus,Norte,24.9,21.9,73,1.8,12.9,1014.5,7,4.4,Chuva leve,0
2025-01-10 22:00:00,Porto Alegre,Sudeste,14.6,23.4,56,0.3,11.8,1024.3,11,5.0,Chuva leve,0
2025-01-10 23:00:00,Porto Alegre,Norte,18.9,30.0,57,0.3,10.1,1031.1,7,11.3,Parcialmente nublado,0
2025-01-11 00:00:00,São Paulo,Sul,21.6,22.2,85,2.1,8.6,1014.6,10,5.9,Nublado,0
2025-01-11 01:00:00,Capanema,Sul,18.3,23.1,80,9.0,10.4,1026.8,7,4.0,Chuva leve,1
2025-01-11 02:00:00,Capanema,Sudeste,23.9,32.7,49,1.2,10.9,1002.6,8,5.6,Parcialmente nublado,1
2025-01-11 03:00:00,São Paulo,Sudeste,18.3,25.3,91,1.4,4.3,1009.0,0,10.9,Nublado,1
2025-01-11 04:00:00,São Paulo,Norte,33.6,22.4,87,1.8,14.1,1016.2,8,7.1,Chuva leve,1
2025-01-11 05:00:00,São Paulo,Norte,17.7,27.6,95,0.1,12.1,1020.4,10,11.5,Neblina,1
2025-01-11 06:00:00,Manaus,Sudeste,32.6,29.4,77,1.4,10.0,1016.8,6,10.8,Chuva leve,0
2025-01-11 07:00:00,Capanema,Norte,15.0,28.9,84,9.2,14.4,1002.4,2,5.7,Neblina,0
2025-01-11 08:00:00,Manaus,Sudeste,35.0,26.6,43,0.4,13.3,1008.4,5,6.1,Chuva leve,1
2025-01-11 09:00:00,São Paulo,Sudeste,27.9,23.8,66,0.8,11.9,1024.7,4,10.0,Chuva leve,1
2025-01-11 10:00:00,Capanema,Sul,29.0,33.5,99,6.0,10.6,1010.3,1,8.6,Nublado,1
2025-01-11 11:00:00,Manaus,Norte,18.2,31.1,79,3.4,10.8,1022.5,11,9.7,Nublado,1
2025-01-11 12:00:00,Manaus,Sudeste,23.4,24.4,96,1.3,7.8,1024.6,5,3.3,Parcialmente nublado,0
2025-01-11 13:00:00,São Paulo,Sul,23.7,26.9,41,1.8,12.0,1037.0,4,5.3,Tempestade,0
2025-01-11 14:00:00,Capanema,Sudeste,24.5,23.7,72,0.0,6.0,1009.6,4,10.2,Neblina,0
2025-01-11 15:00:00,São Paulo,Norte,31.4,27.7,62,0.0,10.3,1006.7,4,4.3,Tempestade,0
2025-01-11 16:00:00,Capanema,Sul,28.5,27.6,59,2.9,10.9,1020.1,3,7.4,Neblina,1
2025-01-11 17:00:00,Porto Alegre,Norte,24.2,28.3,67,0.5,14.4,1011.1,11,13.3,Neblina,0
2025-01-11 18:00:00,Belo Horizonte,Sul,30.0,32.8,83,0.1,8.5,1025.6,6,7.5,Neblina,1
2025-01-11 19:00:00,Belo Horizonte,Norte,30.9,29.9,61,0.1,8.9,1005.8,9,10.2,Tempestade,0
2025-01-11 20:00:00,Belo Horizonte,Sudeste,22.2,23.9,61,1.3,12.3,1016.6,10,8.8,Chuva leve,1
2025-01-11 21:00:00,São Paulo,Sudeste,22.0,22.6,62,1.2,12.1,1002.8,4,7.6,Ensolarado,0
2025-01-11 22:00:00,Porto Alegre,Sudeste,35.8,28.1,95,5.7,7.2,1009.2,10,10.1,Tempestade,0
2025-01-11 23:00:00,Capanema,Norte,23.8,29.8,89,0.8,11.7,999.3,7,7.7,Nublado,0
2025-01-12 00:00:00,Manaus,Sul,21.8,35.8,59,3.2,9.0,996.4,0,8.7,Tempestade,1
2025-01-12 01:00:00,Capanema,Norte,24.2,21.6,50,0.6,7.0,1009.7,4,6.6,Nublado,1
2025-01-12 02:00:00,Manaus,Sudeste,30.4,30.5,61,2.3,11.6,1019.2,9,6.3,Nublado,0
2025-01-12 03:00:00,Capanema,Norte,28.6,25.0,76,1.2,11.1,1011.8,11,8.4,Tempestade,1
2025-01-12 04:00:00,Porto Alegre,Sul,24.4,34.0,79,1.1,12.8,1009.5,8,7.3,Ensolarado,1
2025-01-12 05:00:00,Manaus,Sudeste,28.1,25.5,51,2.5,7.0,1013.3,11,8.4,Nublado,1
2025-01-12 06:00:00,São Paulo,Norte,26.3,31.7,57,2.5,6.4,1009.7,9,7.6,Tempestade,1
2025-01-12 07:00:00,Capanema,Sudeste,24.3,37.1,44,0.8,11.5,1030.0,5,8.6,Parcialmente nublado,1
2025-01-12 08:00:00,Capanema,Norte,23.5,29.0,74,0.9,6.1,1008.3,2,7.5,Neblina,1
2025-01-12 09:00:00,Manaus,Norte,25.7,24.0,84,0.1,12.6,1003.2,7,7.9,Parcialmente nublado,1
2025-01-12 10:00:00,São Paulo,Sudeste,22.9,24.6,71,2.1,13.7,1014.3,11,9.1,Nublado,0
2025-01-12 11:00:00,São Paulo,Sul,25.4,23.2,54,0.7,9.5,1028.1,5,6.6,Tempestade,1
2025-01-12 12:00:00,Porto Alegre,Sudeste,24.8,24.4,62,1.1,8.8,994.3,0,7.1,Tempestade,0
2025-01-12 13:00:00,São Paulo,Sul,17.7,24.2,98,1.0,10.0,1033.8,2,9.9,Parcialmente nublado,1
2025-01-12 14:00:00,São Paulo,Sudeste,22.4,36.7,50,1.8,13.5,1016.6,2,9.5,Ensolarado,0
2025-01-12 15:00:00,São Paulo,Sudeste,23.7,23.9,75,5.4,10.0,1013.7,9,8.5,Parcialmente nublado,0
2025-01-12 16:00:00,Belo Horizonte,Sudeste,34.3,27.6,53,1.3,8.9,1024.8,6,8.8,Parcialmente nublado,1
2025-01-12 17:00:00,Porto Alegre,Norte,24.2,28.7,64,2.4,12.4,1016.6,8,8.2,Tempestade,1
2025-01-12 18:00:00,Capanema,Norte,26.4,28.6,99,0.5,17.5,1020.2,3,7.4,Nublado,1
2025-01-12 19:00:00,Manaus,Sul,35.8,34.3,89,2.2,9.6,1013.5,2,8.1,Chuva leve,1
2025-01-12 20:00:00,Capanema,Sudeste,17.1,21.2,40,0.1,17.3,1005.9,9,10.1,Tempestade,1
2025-01-12 21:00:00,Porto Alegre,Norte,17.3,21.9,65,5.6,9.8,1023.3,6,8.7,Chuva leve,1
2025-01-12 22:00:00,Manaus,Norte,21.1,23.3,75,1.1,8.2,1008.0,9,5.5,Tempestade,1
2025-01-12 23:00:00,Porto Alegre,Sudeste,23.3,32.7,61,0.4,7.2,1001.8,11,7.1,Ensolarado,1
2025-01-13 00:00:00,São Paulo,Sudeste,23.8,29.2,70,1.2,9.4,1015.8,0,10.8,Tempestade,0
2025-01-13 01:00:00,Manaus,Sudeste,22.4,34.9,84,6.5,11.1,1007.0,4,4.5,Ensolarado,1
2025-01-13 02:00:00,São Paulo,Sul,18.8,19.4,76,8.0,8.8,1016.9,7,8.7,Neblina,0
2025-01-13 03:00:00,Capanema,Sudeste,29.9,29.4,71,0.2,9.2,1006.1,7,7.7,Nublado,1
2025-01-13 04:00:00,Capanema,Norte,22.7,28.9,56,3.8,14.1,1001.7,9,6.8,Chuva leve,0
2025-01-13 05:00:00,Manaus,Norte,30.9,20.5,59,0.0,11.0,1002.7,1,9.8,Chuva leve,1
2025-01-13 06:00:00,Manaus,Sudeste,19.9,28.8,59,0.2,11.0,1009.6,10,9.1,Parcialmente nublado,1
2025-01-13 07:00:00,Porto Alegre,Sul,34.8,29.0,80,0.8,13.8,998.9,3,11.5,Ensolarado,1
2025-01-13 08:00:00,Porto Alegre,Sul,16.7,24.4,83,2.1,11.0,1004.7,10,5.7,Tempestade,0
2025-01-13 09:00:00,São Paulo,Norte,24.9,29.1,99,0.1,10.6,1024.7,7,8.8,Parcialmente nublado,0
2025-01-13 10:00:00,Manaus,Sul,20.0,22.6,64,0.4,10.9,1011.2,5,5.3,Parcialmente nublado,0
2025-01-13 11:00:00,Capanema,Sudeste,25.2,29.9,59,3.0,3.9,1013.2,3,6.9,Ensolarado,0
2025-01-13 12:00:00,Porto Alegre,Sul,20.1,31.8,66,4.5,9.9,1008.6,1,10.7,Neblina,0
2025-01-13 13:00:00,Porto Alegre,Sul,14.3,23.7,61,0.8,7.2,1020.9,11,9.3,Neblina,1
2025-01-13 14:00:00,Capanema,Norte,21.1,30.7,55,3.0,7.2,1014.0,1,8.1,Chuva leve,1
2025-01-13 15:00:00,Porto Alegre,Norte,33.0,21.2,48,2.2,9.0,1015.1,3,6.6,Nublado,1
2025-01-13 16:00:00,São Paulo,Norte,20.0,27.5,93,4.3,10.6,1020.2,10,5.1,Parcialmente nublado,0
2025-01-13 17:00:00,Manaus,Sul,27.5,27.2,93,2.4,11.8,1013.8,0,11.3,Nublado,1
2025-01-13 18:00:00,Capanema,Norte,25.0,25.6,55,5.1,9.2,1000.9,0,7.3,Neblina,1
2025-01-13 19:00:00,Manaus,Norte,22.7,25.5,97,0.1,10.3,992.0,11,7.4,Tempestade,1
2025-01-13 20:00:00,Porto Alegre,Sul,35.2,33.6,71,0.6,14.3,1010.8,6,6.1,Tempestade,0
2025-01-13 21:00:00,Porto Alegre,Sul,23.4,16.7,65,2.3,7.8,1018.7,3,7.3,Ensolarado,1
2025-01-13 22:00:00,Capanema,Sul,25.8,33.2,59,0.7,13.0,999.3,1,10.9,Ensolarado,0
2025-01-13 23:00:00,São Paulo,Sudeste,25.4,21.8,83,0.8,2.9,1012.8,8,7.9,Nublado,0
2025-01-14 00:00:00,Belo Horizonte,Sudeste,32.9,33.8,86,1.7,6.8,1019.1,6,9.8,Nublado,1
2025-01-14 01:00:00,Capanema,Sul,17.5,31.0,47,0.9,12.7,1015.7,6,5.9,Parcialmente nublado,1
2025-01-14 02:00:00,Belo Horizonte,Norte,36.2,28.6,95,0.2,13.0,1016.5,11,8.0,Parcialmente nublado,1
2025-01-14 03:00:00,Belo Horizonte,Sul,32.6,31.9,55,1.5,18.5,1013.8,2,10.9,Neblina,0
2025-01-14 04:00:00,São Paulo,Sudeste,27.0,25.1,61,1.3,8.1,992.8,2,6.6,Ensolarado,1
2025-01-14 05:00:00,Belo Horizonte,Norte,28.1,29.2,91,0.6,7.2,1026.8,8,6.4,Tempestade,0
2025-01-14 06:00:00,Belo Horizonte,Sudeste,23.9,26.5,47,1.2,14.9,1016.5,4,9.2,Nublado,0
2025-01-14 07:00:00,São Paulo,Sudeste,25.8,28.3,62,0.7,6.7,1004.4,3,10.6,Neblina,1
2025-01-14 08:00:00,Belo Horizonte,Sudeste,27.1,30.4,73,0.1,7.2,1012.8,6,12.0,Tempestade,1
2025-01-14 09:00:00,Belo Horizonte,Sudeste,20.5,29.4,64,1.3,10.7,1015.1,2,7.4,Ensolarado,0
2025-01-14 10:00:00,Belo Horizonte,Norte,32.6,25.4,48,0.3,10.1,1018.8,9,7.4,Nublado,1
2025-01-14 11:00:00,Capanema,Sul,26.1,27.4,60,0.1,12.5,1005.3,7,11.5,Ensolarado,0
2025-01-14 12:00:00,Capanema,Norte,25.7,26.5,75,0.1,2.8,1022.5,10,7.9,Parcialmente nublado,0
2025-01-14 13:00:00,Capanema,Sul,20.7,24.4,84,1.3,9.2,1000.8,7,7.4,Nublado,0
2025-01-14 14:00:00,São Paulo,Sul,30.8,31.2,84,0.4,12.3,1011.8,4,10.6,Chuva leve,1
2025-01-14 15:00:00,Porto Alegre,Norte,24.8,32.2,97,0.2,5.2,1022.2,10,7.5,Nublado,0
2025-01-14 16:00:00,Belo Horizonte,Sul,22.4,36.5,97,0.6,15.6,1001.4,11,5.5,Parcialmente nublado,0
2025-01-14 17:00:00,Belo Horizonte,Norte,19.6,24.1,64,3.2,7.3,1020.6,5,5.1,Parcialmente nublado,1
2025-01-14 18:00:00,São Paulo,Norte,24.2,31.3,82,0.0,9.7,998.8,10,4.0,Tempestade,0
2025-01-14 19:00:00,Belo Horizonte,Sul,19.2,28.5,42,0.6,13.2,1012.9,1,9.1,Nublado,0
2025-01-14 20:00:00,Capanema,Sul,26.7,25.9,68,1.2,12.9,1007.5,3,7.7,Ensolarado,1
2025-01-14 21:00:00,Porto Alegre,Sudeste,28.9,30.5,40,1.2,11.7,1002.9,10,7.0,Parcialmente nublado,1
2025-01-14 22:00:00,Manaus,Sul,23.0,27.2,65,6.6,11.9,1011.5,0,7.7,Tempestade,0
2025-01-14 23:00:00,Belo Horizonte,Sul,26.2,26.7,70,0.7,6.9,1013.4,4,9.4,Tempestade,1
2025-01-15 00:00:00,Capanema,Sul,31.1,26.8,48,3.1,8.2,1016.6,11,10.0,Neblina,0
2025-01-15 01:00:00,Manaus,Norte,24.1,24.2,46,1.3,11.3,1024.0,2,8.0,Parcialmente nublado,0
2025-01-15 02:00:00,Porto Alegre,Sudeste,24.5,32.1,86,5.6,9.4,1012.3,2,5.6,Parcialmente nublado,0
2025-01-15 03:00:00,Manaus,Sudeste,25.0,27.6,61,0.1,9.0,1015.4,9,10.7,Ensolarado,0
2025-01-15 04:00:00,Capanema,Norte,22.8,30.2,62,4.5,11.6,1020.0,9,10.0,Tempestade,1
2025-01-15 05:00:00,Manaus,Sul,23.2,33.4,46,0.5,11.3,1022.8,10,8.6,Chuva leve,1
2025-01-15 06:00:00,São Paulo,Sul,21.2,23.4,96,0.9,8.9,1022.8,10,8.7,Ensolarado,1
2025-01-15 07:00:00,Manaus,Norte,27.1,37.0,83,6.2,10.5,1021.9,6,11.0,Tempestade,0
2025-01-15 08:00:00,Belo Horizonte,Sudeste,24.6,27.4,68,0.4,9.3,1001.6,0,8.8,Neblina,1
2025-01-15 09:00:00,Belo Horizonte,Norte,28.0,28.8,71,0.5,13.1,1023.5,8,4.6,Neblina,0
2025-01-15 10:00:00,São Paulo,Norte,30.1,30.2,83,2.1,10.9,1013.5,10,8.2,Neblina,1
2025-01-15 11:00:00,Capanema,Sul,19.7,23.4,63,0.1,10.3,1031.0,6,6.8,Parcialmente nublado,0
2025-01-15 12:00:00,Belo Horizonte,Norte,20.8,23.8,77,3.8,10.5,994.7,1,10.6,Chuva leve,0
2025-01-15 13:00:00,Porto Alegre,Norte,28.5,26.0,71,2.0,10.3,1025.9,10,5.4,Chuva leve,1
2025-01-15 14:00:00,Belo Horizonte,Norte,23.7,27.5,66,4.2,14.4,1003.7,1,7.7,Neblina,1
2025-01-15 15:00:00,Belo Horizonte,Sul,25.4,23.8,78,0.3,3.4,1010.0,5,4.7,Chuva leve,1
2025-01-15 16:00:00,Capanema,Sul,25.4,21.5,48,0.5,14.1,1000.1,3,10.3,Chuva leve,1
2025-01-15 17:00:00,Manaus,Sudeste,20.3,31.6,98,1.4,10.9,1008.2,11,11.6,Tempestade,0
2025-01-15 18:00:00,Belo Horizonte,Sudeste,27.5,22.6,81,1.2,12.5,1021.0,3,8.6,Chuva leve,0
2025-01-15 19:00:00,São Paulo,Sudeste,26.2,30.7,41,0.2,10.7,1027.2,3,6.5,Neblina,1
2025-01-15 20:00:00,Manaus,Sul,20.0,22.2,89,0.8,6.8,1020.6,8,9.8,Chuva leve,0
2025-01-15 21:00:00,Porto Alegre,Sudeste,24.2,24.3,47,4.9,9.3,1002.6,5,11.5,Neblina,1
2025-01-15 22:00:00,Capanema,Norte,24.5,26.3,90,1.7,8.5,1003.2,8,6.9,Nublado,1
2025-01-15 23:00:00,Porto Alegre,Sudeste,28.7,36.1,73,7.5,11.9,1025.3,0,6.9,Nublado,0
2025-01-16 00:00:00,Manaus,Norte,30.9,27.8,77,1.6,7.9,1004.1,2,7.6,Nublado,1
2025-01-16 01:00:00,Manaus,Sudeste,25.0,28.1,53,0.1,12.5,1016.4,0,10.0,Tempestade,0
2025-01-16 02:00:00,Manaus,Sul,16.6,26.4,58,0.6,5.9,1011.9,2,8.1,Tempestade,0
2025-01-16 03:00:00,Porto Alegre,Norte,28.6,23.5,58,0.2,6.4,1022.9,1,6.5,Chuva leve,1
2025-01-16 04:00:00,Manaus,Norte,36.0,29.7,61,2.9,7.6,1011.5,7,11.7,Parcialmente nublado,0
2025-01-16 05:00:00,Porto Alegre,Sul,28.6,27.1,65,1.8,10.4,1004.8,6,9.2,Tempestade,0
2025-01-16 06:00:00,Manaus,Norte,23.6,32.6,47,6.5,10.0,1005.7,8,6.5,Nublado,1
2025-01-16 07:00:00,São Paulo,Sudeste,27.0,22.4,41,0.5,8.2,1017.0,5,5.7,Parcialmente nublado,1
2025-01-16 08:00:00,Manaus,Sul,29.0,32.4,52,2.2,14.5,1006.6,11,6.3,Nublado,0
2025-01-16 09:00:00,Porto Alegre,Norte,25.6,27.9,66,3.1,9.7,1026.8,8,6.1,Nublado,0
2025-01-16 10:00:00,Belo Horizonte,Sul,31.6,23.9,56,2.4,5.7,997.2,8,6.8,Parcialmente nublado,0
2025-01-16 11:00:00,Manaus,Norte,19.3,28.2,63,0.7,9.9,1029.8,4,12.1,Ensolarado,0
2025-01-16 12:00:00,Belo Horizonte,Norte,23.0,23.7,77,0.2,9.5,1028.2,1,9.3,Parcialmente nublado,1
2025-01-16 13:00:00,São Paulo,Sul,27.3,31.8,96,2.2,11.8,1019.4,10,9.7,Ensolarado,0
2025-01-16 14:00:00,Capanema,Norte,28.5,26.5,87,0.7,12.2,1035.6,11,5.7,Tempestade,1
2025-01-16 15:00:00,São Paulo,Sudeste,22.3,23.8,54,1.2,9.0,1018.3,10,5.7,Parcialmente nublado,0
2025-01-16 16:00:00,Manaus,Sudeste,22.7,24.8,73,0.4,7.3,1015.6,4,7.7,Nublado,0
2025-01-16 17:00:00,Belo Horizonte,Norte,21.7,23.8,90,0.3,17.1,1017.0,6,8.3,Parcialmente nublado,0
2025-01-16 18:00:00,Belo Horizonte,Norte,21.3,33.1,76,1.4,9.2,1024.8,2,8.4,Neblina,1
2025-01-16 19:00:00,Porto Alegre,Sudeste,27.6,22.5,41,4.2,8.4,1020.6,6,11.1,Tempestade,0
2025-01-16 20:00:00,Belo Horizonte,Norte,24.8,26.7,53,0.5,6.2,1009.9,4,7.2,Ensolarado,1
2025-01-16 21:00:00,Porto Alegre,Norte,31.5,28.0,90,1.6,11.4,1021.7,10,7.0,Neblina,0
2025-01-16 22:00:00,Capanema,Sul,19.5,25.2,96,0.1,6.2,991.8,3,10.3,Nublado,0
2025-01-16 23:00:00,Manaus,Sul,24.2,21.6,94,1.4,10.6,1021.9,8,10.8,Parcialmente nublado,0
2025-01-17 00:00:00,Porto Alegre,Sudeste,28.7,35.4,84,3.6,10.1,1019.0,4,8.9,Tempestade,1
2025-01-17 01:00:00,Capanema,Sudeste,26.7,25.7,69,4.3,10.6,997.2,11,5.5,Nublado,0
2025-01-17 02:00:00,Belo Horizonte,Sul,19.5,21.8,40,5.0,5.7,990.4,4,7.0,Ensolarado,1
2025-01-17 03:00:00,Belo Horizonte,Sul,30.8,23.9,93,4.2,6.2,1016.5,1,7.1,Nublado,1
2025-01-17 04:00:00,Capanema,Sudeste,25.5,27.5,41,4.0,7.4,1021.8,9,6.5,Ensolarado,1
2025-01-17 05:00:00,Belo Horizonte,Sudeste,34.6,26.3,81,3.2,13.2,993.4,4,6.8,Parcialmente nublado,1
2025-01-17 06:00:00,Capanema,Sudeste,24.3,21.4,80,2.5,14.0,1017.1,6,6.1,Parcialmente nublado,0
2025-01-17 07:00:00,Porto Alegre,Sul,30.8,28.2,81,2.7,11.5,1013.7,10,9.8,Nublado,0
2025-01-17 08:00:00,Porto Alegre,Sul,23.2,22.3,58,1.3,11.9,1012.9,11,9.6,Nublado,0
2025-01-17 09:00:00,Capanema,Norte,23.8,30.1,72,2.4,5.8,1023.4,6,7.2,Ensolarado,0
2025-01-17 10:00:00,Porto Alegre,Sudeste,27.5,28.6,91,1.1,8.8,1016.6,9,9.8,Chuva leve,1
2025-01-17 11:00:00,Porto Alegre,Norte,16.5,25.8,84,2.1,8.0,1007.6,9,6.0,Tempestade,0
2025-01-17 12:00:00,Porto Alegre,Sudeste,14.9,40.0,46,4.3,13.8,1016.2,10,11.0,Chuva leve,0
2025-01-17 13:00:00,São Paulo,Sul,21.6,24.7,50,0.2,7.1,1001.2,11,5.6,Ensolarado,1
2025-01-17 14:00:00,Manaus,Sudeste,18.5,26.5,74,1.2,15.4,1013.6,9,5.8,Ensolarado,0
2025-01-17 15:00:00,Belo Horizonte,Sudeste,13.7,33.3,92,1.2,8.2,1009.3,8,9.7,Neblina,1
2025-01-17 16:00:00,São Paulo,Sul,28.7,30.2,91,0.1,8.1,1030.8,6,9.8,Chuva leve,0
2025-01-17 17:00:00,Porto Alegre,Sul,21.0,23.4,85,1.3,6.6,1022.8,11,8.9,Neblina,1
2025-01-17 18:00:00,Capanema,Sudeste,23.3,28.5,96,1.8,8.6,1000.2,1,7.6,Ensolarado,1
2025-01-17 19:00:00,Porto Alegre,Sudeste,25.7,31.0,46,1.2,7.4,1016.9,1,8.3,Chuva leve,1
2025-01-17 20:00:00,Manaus,Sudeste,27.5,16.4,48,1.6,10.7,1031.9,5,8.8,Nublado,1
2025-01-17 21:00:00,Porto Alegre,Sudeste,26.4,25.4,52,1.9,12.3,1018.1,11,3.1,Neblina,0
2025-01-17 22:00:00,Capanema,Sudeste,26.0,34.3,90,2.3,11.2,1013.9,4,5.3,Chuva leve,1
2025-01-17 23:00:00,Manaus,Sul,27.3,24.3,86,1.9,10.3,1030.9,6,9.5,Chuva leve,1
2025-01-18 00:00:00,Porto Alegre,Sudeste,22.5,32.9,66,2.5,14.3,1008.0,5,3.9,Neblina,1
2025-01-18 01:00:00,Manaus,Sul,21.4,24.0,59,1.9,7.2,995.7,6,7.6,Ensolarado,0
2025-01-18 02:00:00,Belo Horizonte,Norte,13.4,27.9,43,1.8,8.0,1013.0,2,2.7,Parcialmente nublado,0
2025-01-18 03:00:00,Belo Horizonte,Norte,28.2,27.3,61,0.6,9.6,1014.5,11,8.3,Neblina,1
2025-01-18 04:00:00,Porto Alegre,Sudeste,21.6,24.1,81,0.9,8.0,1010.8,9,10.2,Ensolarado,0
2025-01-18 05:00:00,Manaus,Norte,34.9,20.0,74,1.1,12.2,1003.7,9,7.5,Tempestade,1
2025-01-18 06:00:00,Capanema,Sul,28.7,30.3,96,0.5,5.1,991.6,4,8.2,Nublado,0
2025-01-18 07:00:00,Porto Alegre,Norte,29.8,24.6,63,1.9,-0.7,1010.6,3,9.2,Neblina,0
2025-01-18 08:00:00,Belo Horizonte,Norte,28.5,35.1,92,4.7,14.3,1013.0,9,10.3,Chuva leve,1
2025-01-18 09:00:00,Belo Horizonte,Sul,27.7,25.8,96,1.4,8.5,1029.6,7,6.1,Parcialmente nublado,0
2025-01-18 10:00:00,Porto Alegre,Sudeste,27.4,26.4,98,1.0,11.2,1016.8,7,10.8,Ensolarado,0
2025-01-18 11:00:00,Manaus,Sul,27.8,28.9,93,2.5,6.9,1002.2,1,8.3,Nublado,0
2025-01-18 12:00:00,Belo Horizonte,Sul,25.9,24.0,93,0.8,8.5,1020.4,8,12.5,Neblina,1
2025-01-18 13:00:00,Manaus,Sudeste,21.9,26.9,76,3.6,12.9,1019.8,4,8.4,Ensolarado,0
2025-01-18 14:00:00,Belo Horizonte,Sul,19.1,20.4,76,0.3,1.7,1017.0,6,4.5,Parcialmente nublado,1
2025-01-18 15:00:00,Belo Horizonte,Sudeste,27.1,30.6,86,0.1,7.9,1023.8,2,5.1,Ensolarado,1
2025-01-18 16:00:00,São Paulo,Sul,31.5,20.8,63,2.7,3.2,1009.2,8,9.8,Parcialmente nublado,0
2025-01-18 17:00:00,Belo Horizonte,Norte,24.4,30.5,61,0.9,10.1,1001.1,9,9.2,Parcialmente nublado,1
2025-01-18 18:00:00,Capanema,Sudeste,25.8,25.7,82,4.6,6.7,1002.9,4,8.1,Nublado,1
2025-01-18 19:00:00,Porto Alegre,Sudeste,18.4,24.3,67,4.9,11.8,995.7,7,10.7,Nublado,1
2025-01-18 20:00:00,Porto Alegre,Norte,22.7,25.2,75,1.9,5.2,1001.8,7,10.1,Nublado,1
2025-01-18 21:00:00,Manaus,Norte,18.9,28.8,86,1.4,10.3,1011.2,10,7.4,Tempestade,1
2025-01-18 22:00:00,Belo Horizonte,Sudeste,19.2,28.7,95,1.7,6.2,997.9,10,6.0,Parcialmente nublado,1
2025-01-18 23:00:00,Capanema,Norte,25.5,25.3,64,0.1,8.8,1001.9,7,3.2,Parcialmente nublado,0
2025-01-19 00:00:00,Manaus,Sul,24.7,23.7,84,4.9,9.5,1009.2,1,5.7,Chuva leve,0
2025-01-19 01:00:00,São Paulo,Sul,28.9,22.2,81,0.4,7.0,1003.7,7,3.6,Tempestade,1
2025-01-19 02:00:00,Manaus,Sul,28.8,17.6,52,2.9,16.3,1011.3,11,4.3,Tempestade,0
2025-01-19 03:00:00,Manaus,Norte,20.6,32.0,42,4.9,13.3,1006.5,5,7.9,Parcialmente nublado,0
2025-01-19 04:00:00,Belo Horizonte,Norte,15.3,28.2,90,0.6,10.5,995.1,9,8.1,Ensolarado,1
2025-01-19 05:00:00,São Paulo,Norte,20.3,32.0,83,0.3,9.7,1003.3,4,8.3,Chuva leve,0
2025-01-19 06:00:00,Manaus,Sudeste,21.4,31.0,84,1.0,12.8,1011.9,3,7.1,Ensolarado,1
2025-01-19 07:00:00,Capanema,Sul,27.8,31.1,57,0.1,15.2,1005.1,8,5.6,Nublado,0
2025-01-19 08:00:00,Capanema,Sudeste,28.1,25.1,94,1.7,11.0,1026.0,7,5.6,Ensolarado,0
2025-01-19 09:00:00,Porto Alegre,Sudeste,24.8,27.6,77,0.2,10.8,1008.9,3,3.7,Nublado,1
2025-01-19 10:00:00,São Paulo,Sudeste,28.7,23.0,93,4.8,9.8,999.8,1,5.8,Chuva leve,0
2025-01-19 11:00:00,São Paulo,Sul,37.8,29.3,83,1.1,13.7,1015.0,4,8.4,Tempestade,0
2025-01-19 12:00:00,Porto Alegre,Sul,24.4,27.7,76,2.4,12.7,1013.2,2,11.6,Neblina,0
2025-01-19 13:00:00,Manaus,Sul,23.8,29.0,64,1.1,11.8,1004.9,10,9.9,Neblina,0
2025-01-19 14:00:00,São Paulo,Norte,20.8,26.6,94,3.8,7.0,1018.6,0,8.0,Neblina,1
2025-01-19 15:00:00,Capanema,Sul,26.6,31.6,59,2.3,14.5,1005.0,3,7.0,Ensolarado,1
2025-01-19 16:00:00,Capanema,Norte,30.7,25.0,79,2.4,10.2,1033.3,11,3.6,Ensolarado,0
2025-01-19 17:00:00,Belo Horizonte,Norte,22.5,23.2,67,1.7,6.6,1007.2,1,7.4,Nublado,1
